date,device,sex,funnel_step,step_order,user_count,conversion_rate_from_previous,min_date,max_date
2015-04-17,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-17,Desktop,Male,Home,1,238,100.0,2015-01-01,2015-04-30
2015-04-17,Desktop,Male,Search,2,134,56.3,2015-01-01,2015-04-30
2015-04-17,Desktop,Male,Payment,3,6,4.48,2015-01-01,2015-04-30
2015-04-17,Desktop,Male,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-04-17,Mobile,Female,Home,1,117,100.0,2015-01-01,2015-04-30
2015-04-17,Mobile,Female,Search,2,20,17.09,2015-01-01,2015-04-30
2015-04-17,Mobile,Female,Payment,3,5,25.0,2015-01-01,2015-04-30
2015-04-17,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-17,Mobile,Male,Home,1,130,100.0,2015-01-01,2015-04-30
2015-04-17,Mobile,Male,Search,2,21,16.15,2015-01-01,2015-04-30
2015-04-17,Mobile,Male,Payment,3,5,23.81,2015-01-01,2015-04-30
2015-04-17,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-18,Desktop,Female,Home,1,259,100.0,2015-01-01,2015-04-30
2015-04-18,Desktop,Female,Search,2,127,49.03,2015-01-01,2015-04-30
2015-04-18,Desktop,Female,Payment,3,6,4.72,2015-01-01,2015-04-30
2015-04-18,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-18,Desktop,Male,Home,1,257,100.0,2015-01-01,2015-04-30
2015-04-18,Desktop,Male,Search,2,121,47.08,2015-01-01,2015-04-30
2015-04-18,Desktop,Male,Payment,3,2,1.65,2015-01-01,2015-04-30
2015-04-18,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-18,Mobile,Female,Home,1,112,100.0,2015-01-01,2015-04-30
2015-04-18,Mobile,Female,Search,2,16,14.29,2015-01-01,2015-04-30
2015-04-18,Mobile,Female,Payment,3,0,0.0,2015-01-01,2015-04-30
2015-04-18,Mobile,Female,Confirmation,4,0,,2015-01-01,2015-04-30
2015-04-18,Mobile,Male,Home,1,111,100.0,2015-01-01,2015-04-30
2015-04-18,Mobile,Male,Search,2,22,19.82,2015-01-01,2015-04-30
2015-04-18,Mobile,Male,Payment,3,3,13.64,2015-01-01,2015-04-30
2015-04-18,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-19,Desktop,Female,Home,1,259,100.0,2015-01-01,2015-04-30
2015-04-19,Desktop,Female,Search,2,139,53.67,2015-01-01,2015-04-30
2015-04-19,Desktop,Female,Payment,3,4,2.88,2015-01-01,2015-04-30
2015-04-19,Desktop,Female,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-19,Desktop,Male,Home,1,248,100.0,2015-01-01,2015-04-30
2015-04-19,Desktop,Male,Search,2,124,50.0,2015-01-01,2015-04-30
2015-04-19,Desktop,Male,Payment,3,4,3.23,2015-01-01,2015-04-30
2015-04-19,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-19,Mobile,Female,Home,1,134,100.0,2015-01-01,2015-04-30
2015-04-19,Mobile,Female,Search,2,28,20.9,2015-01-01,2015-04-30
2015-04-19,Mobile,Female,Payment,3,4,14.29,2015-01-01,2015-04-30
2015-04-19,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-19,Mobile,Male,Home,1,142,100.0,2015-01-01,2015-04-30
2015-04-19,Mobile,Male,Search,2,24,16.9,2015-01-01,2015-04-30
2015-04-19,Mobile,Male,Payment,3,1,4.17,2015-01-01,2015-04-30
2015-04-19,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-20,Desktop,Female,Home,1,230,100.0,2015-01-01,2015-04-30
2015-04-20,Desktop,Female,Search,2,131,56.96,2015-01-01,2015-04-30
2015-04-20,Desktop,Female,Payment,3,6,4.58,2015-01-01,2015-04-30
2015-04-20,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-20,Desktop,Male,Home,1,253,100.0,2015-01-01,2015-04-30
2015-04-20,Desktop,Male,Search,2,139,54.94,2015-01-01,2015-04-30
2015-04-20,Desktop,Male,Payment,3,4,2.88,2015-01-01,2015-04-30
2015-04-20,Desktop,Male,Confirmation,4,2,50.0,2015-01-01,2015-04-30
2015-04-20,Mobile,Female,Home,1,100,100.0,2015-01-01,2015-04-30
2015-04-20,Mobile,Female,Search,2,18,18.0,2015-01-01,2015-04-30
2015-04-20,Mobile,Female,Payment,3,5,27.78,2015-01-01,2015-04-30
2015-04-20,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-20,Mobile,Male,Home,1,137,100.0,2015-01-01,2015-04-30
2015-04-20,Mobile,Male,Search,2,27,19.71,2015-01-01,2015-04-30
2015-04-20,Mobile,Male,Payment,3,6,22.22,2015-01-01,2015-04-30
2015-04-20,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-21,Desktop,Female,Home,1,273,100.0,2015-01-01,2015-04-30
2015-04-21,Desktop,Female,Search,2,120,43.96,2015-01-01,2015-04-30
2015-04-21,Desktop,Female,Payment,3,3,2.5,2015-01-01,2015-04-30
2015-04-21,Desktop,Female,Confirmation,4,1,33.33,2015-01-01,2015-04-30
2015-04-21,Desktop,Male,Home,1,248,100.0,2015-01-01,2015-04-30
2015-04-21,Desktop,Male,Search,2,120,48.39,2015-01-01,2015-04-30
2015-04-21,Desktop,Male,Payment,3,10,8.33,2015-01-01,2015-04-30
2015-04-21,Desktop,Male,Confirmation,4,1,10.0,2015-01-01,2015-04-30
2015-04-21,Mobile,Female,Home,1,112,100.0,2015-01-01,2015-04-30
2015-04-21,Mobile,Female,Search,2,24,21.43,2015-01-01,2015-04-30
2015-04-21,Mobile,Female,Payment,3,3,12.5,2015-01-01,2015-04-30
2015-04-21,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-21,Mobile,Male,Home,1,121,100.0,2015-01-01,2015-04-30
2015-04-21,Mobile,Male,Search,2,23,19.01,2015-01-01,2015-04-30
2015-04-21,Mobile,Male,Payment,3,4,17.39,2015-01-01,2015-04-30
2015-04-21,Mobile,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-22,Desktop,Female,Home,1,267,100.0,2015-01-01,2015-04-30
2015-04-22,Desktop,Female,Search,2,142,53.18,2015-01-01,2015-04-30
2015-04-22,Desktop,Female,Payment,3,4,2.82,2015-01-01,2015-04-30
2015-04-22,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-22,Desktop,Male,Home,1,245,100.0,2015-01-01,2015-04-30
2015-04-22,Desktop,Male,Search,2,130,53.06,2015-01-01,2015-04-30
2015-04-22,Desktop,Male,Payment,3,4,3.08,2015-01-01,2015-04-30
2015-04-22,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-22,Mobile,Female,Home,1,106,100.0,2015-01-01,2015-04-30
2015-04-22,Mobile,Female,Search,2,22,20.75,2015-01-01,2015-04-30
2015-04-22,Mobile,Female,Payment,3,5,22.73,2015-01-01,2015-04-30
2015-04-22,Mobile,Female,Confirmation,4,1,20.0,2015-01-01,2015-04-30
2015-04-22,Mobile,Male,Home,1,132,100.0,2015-01-01,2015-04-30
2015-04-22,Mobile,Male,Search,2,32,24.24,2015-01-01,2015-04-30
2015-04-22,Mobile,Male,Payment,3,6,18.75,2015-01-01,2015-04-30
2015-04-22,Mobile,Male,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-04-23,Desktop,Female,Home,1,246,100.0,2015-01-01,2015-04-30
2015-04-23,Desktop,Female,Search,2,124,50.41,2015-01-01,2015-04-30
2015-04-23,Desktop,Female,Payment,3,4,3.23,2015-01-01,2015-04-30
2015-04-23,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-23,Desktop,Male,Home,1,277,100.0,2015-01-01,2015-04-30
2015-04-23,Desktop,Male,Search,2,139,50.18,2015-01-01,2015-04-30
2015-04-23,Desktop,Male,Payment,3,8,5.76,2015-01-01,2015-04-30
2015-04-23,Desktop,Male,Confirmation,4,1,12.5,2015-01-01,2015-04-30
2015-04-23,Mobile,Female,Home,1,107,100.0,2015-01-01,2015-04-30
2015-04-23,Mobile,Female,Search,2,21,19.63,2015-01-01,2015-04-30
2015-04-23,Mobile,Female,Payment,3,2,9.52,2015-01-01,2015-04-30
2015-04-23,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-23,Mobile,Male,Home,1,123,100.0,2015-01-01,2015-04-30
2015-04-23,Mobile,Male,Search,2,26,21.14,2015-01-01,2015-04-30
2015-04-23,Mobile,Male,Payment,3,3,11.54,2015-01-01,2015-04-30
2015-04-23,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-24,Desktop,Female,Home,1,239,100.0,2015-01-01,2015-04-30
2015-04-24,Desktop,Female,Search,2,121,50.63,2015-01-01,2015-04-30
2015-04-24,Desktop,Female,Payment,3,1,0.83,2015-01-01,2015-04-30
2015-04-24,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-24,Desktop,Male,Home,1,244,100.0,2015-01-01,2015-04-30
2015-04-24,Desktop,Male,Search,2,118,48.36,2015-01-01,2015-04-30
2015-04-24,Desktop,Male,Payment,3,3,2.54,2015-01-01,2015-04-30
2015-04-24,Desktop,Male,Confirmation,4,1,33.33,2015-01-01,2015-04-30
2015-04-24,Mobile,Female,Home,1,143,100.0,2015-01-01,2015-04-30
2015-04-24,Mobile,Female,Search,2,23,16.08,2015-01-01,2015-04-30
2015-04-24,Mobile,Female,Payment,3,3,13.04,2015-01-01,2015-04-30
2015-04-24,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-24,Mobile,Male,Home,1,136,100.0,2015-01-01,2015-04-30
2015-04-24,Mobile,Male,Search,2,21,15.44,2015-01-01,2015-04-30
2015-04-24,Mobile,Male,Payment,3,4,19.05,2015-01-01,2015-04-30
2015-04-24,Mobile,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-04-25,Desktop,Female,Home,1,251,100.0,2015-01-01,2015-04-30
2015-04-25,Desktop,Female,Search,2,128,51.0,2015-01-01,2015-04-30
2015-04-25,Desktop,Female,Payment,3,4,3.13,2015-01-01,2015-04-30
2015-04-25,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-25,Desktop,Male,Home,1,268,100.0,2015-01-01,2015-04-30
2015-04-25,Desktop,Male,Search,2,151,56.34,2015-01-01,2015-04-30
2015-04-25,Desktop,Male,Payment,3,9,5.96,2015-01-01,2015-04-30
2015-04-25,Desktop,Male,Confirmation,4,1,11.11,2015-01-01,2015-04-30
2015-04-25,Mobile,Female,Home,1,131,100.0,2015-01-01,2015-04-30
2015-04-25,Mobile,Female,Search,2,26,19.85,2015-01-01,2015-04-30
2015-04-25,Mobile,Female,Payment,3,6,23.08,2015-01-01,2015-04-30
2015-04-25,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-25,Mobile,Male,Home,1,116,100.0,2015-01-01,2015-04-30
2015-04-25,Mobile,Male,Search,2,19,16.38,2015-01-01,2015-04-30
2015-04-25,Mobile,Male,Payment,3,5,26.32,2015-01-01,2015-04-30
2015-04-25,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-26,Desktop,Female,Home,1,266,100.0,2015-01-01,2015-04-30
2015-04-26,Desktop,Female,Search,2,141,53.01,2015-01-01,2015-04-30
2015-04-26,Desktop,Female,Payment,3,7,4.96,2015-01-01,2015-04-30
2015-04-26,Desktop,Female,Confirmation,4,1,14.29,2015-01-01,2015-04-30
2015-04-26,Desktop,Male,Home,1,263,100.0,2015-01-01,2015-04-30
2015-04-26,Desktop,Male,Search,2,118,44.87,2015-01-01,2015-04-30
2015-04-26,Desktop,Male,Payment,3,6,5.08,2015-01-01,2015-04-30
2015-04-26,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-26,Mobile,Female,Home,1,129,100.0,2015-01-01,2015-04-30
2015-04-26,Mobile,Female,Search,2,24,18.6,2015-01-01,2015-04-30
2015-04-26,Mobile,Female,Payment,3,7,29.17,2015-01-01,2015-04-30
2015-04-26,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-26,Mobile,Male,Home,1,134,100.0,2015-01-01,2015-04-30
2015-04-26,Mobile,Male,Search,2,24,17.91,2015-01-01,2015-04-30
2015-04-26,Mobile,Male,Payment,3,5,20.83,2015-01-01,2015-04-30
2015-04-26,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-27,Desktop,Female,Home,1,259,100.0,2015-01-01,2015-04-30
2015-04-27,Desktop,Female,Search,2,118,45.56,2015-01-01,2015-04-30
2015-04-27,Desktop,Female,Payment,3,4,3.39,2015-01-01,2015-04-30
2015-04-27,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-27,Desktop,Male,Home,1,250,100.0,2015-01-01,2015-04-30
2015-04-27,Desktop,Male,Search,2,138,55.2,2015-01-01,2015-04-30
2015-04-27,Desktop,Male,Payment,3,6,4.35,2015-01-01,2015-04-30
2015-04-27,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-27,Mobile,Female,Home,1,140,100.0,2015-01-01,2015-04-30
2015-04-27,Mobile,Female,Search,2,28,20.0,2015-01-01,2015-04-30
2015-04-27,Mobile,Female,Payment,3,5,17.86,2015-01-01,2015-04-30
2015-04-27,Mobile,Female,Confirmation,4,1,20.0,2015-01-01,2015-04-30
2015-04-27,Mobile,Male,Home,1,130,100.0,2015-01-01,2015-04-30
2015-04-27,Mobile,Male,Search,2,27,20.77,2015-01-01,2015-04-30
2015-04-27,Mobile,Male,Payment,3,11,40.74,2015-01-01,2015-04-30
2015-04-27,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-28,Desktop,Female,Home,1,239,100.0,2015-01-01,2015-04-30
2015-04-28,Desktop,Female,Search,2,126,52.72,2015-01-01,2015-04-30
2015-04-28,Desktop,Female,Payment,3,5,3.97,2015-01-01,2015-04-30
2015-04-28,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-28,Desktop,Male,Home,1,237,100.0,2015-01-01,2015-04-30
2015-04-28,Desktop,Male,Search,2,124,52.32,2015-01-01,2015-04-30
2015-04-28,Desktop,Male,Payment,3,4,3.23,2015-01-01,2015-04-30
2015-04-28,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-28,Mobile,Female,Home,1,127,100.0,2015-01-01,2015-04-30
2015-04-28,Mobile,Female,Search,2,27,21.26,2015-01-01,2015-04-30
2015-04-28,Mobile,Female,Payment,3,9,33.33,2015-01-01,2015-04-30
2015-04-28,Mobile,Female,Confirmation,4,1,11.11,2015-01-01,2015-04-30
2015-04-28,Mobile,Male,Home,1,133,100.0,2015-01-01,2015-04-30
2015-04-28,Mobile,Male,Search,2,27,20.3,2015-01-01,2015-04-30
2015-04-28,Mobile,Male,Payment,3,7,25.93,2015-01-01,2015-04-30
2015-04-28,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-29,Desktop,Female,Home,1,218,100.0,2015-01-01,2015-04-30
2015-04-29,Desktop,Female,Search,2,101,46.33,2015-01-01,2015-04-30
2015-04-29,Desktop,Female,Payment,3,1,0.99,2015-01-01,2015-04-30
2015-04-29,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-29,Desktop,Male,Home,1,235,100.0,2015-01-01,2015-04-30
2015-04-29,Desktop,Male,Search,2,118,50.21,2015-01-01,2015-04-30
2015-04-29,Desktop,Male,Payment,3,3,2.54,2015-01-01,2015-04-30
2015-04-29,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-29,Mobile,Female,Home,1,142,100.0,2015-01-01,2015-04-30
2015-04-29,Mobile,Female,Search,2,25,17.61,2015-01-01,2015-04-30
2015-04-29,Mobile,Female,Payment,3,3,12.0,2015-01-01,2015-04-30
2015-04-29,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-29,Mobile,Male,Home,1,118,100.0,2015-01-01,2015-04-30
2015-04-29,Mobile,Male,Search,2,27,22.88,2015-01-01,2015-04-30
2015-04-29,Mobile,Male,Payment,3,3,11.11,2015-01-01,2015-04-30
2015-04-29,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-30,Desktop,Female,Home,1,253,100.0,2015-01-01,2015-04-30
2015-04-30,Desktop,Female,Search,2,123,48.62,2015-01-01,2015-04-30
2015-04-30,Desktop,Female,Payment,3,6,4.88,2015-01-01,2015-04-30
2015-04-30,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-30,Desktop,Male,Home,1,285,100.0,2015-01-01,2015-04-30
2015-04-30,Desktop,Male,Search,2,151,52.98,2015-01-01,2015-04-30
2015-04-30,Desktop,Male,Payment,3,4,2.65,2015-01-01,2015-04-30
2015-04-30,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-30,Mobile,Female,Home,1,140,100.0,2015-01-01,2015-04-30
2015-04-30,Mobile,Female,Search,2,31,22.14,2015-01-01,2015-04-30
2015-04-30,Mobile,Female,Payment,3,6,19.35,2015-01-01,2015-04-30
2015-04-30,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-04-30,Mobile,Male,Home,1,123,100.0,2015-01-01,2015-04-30
2015-04-30,Mobile,Male,Search,2,24,19.51,2015-01-01,2015-04-30
2015-04-30,Mobile,Male,Payment,3,5,20.83,2015-01-01,2015-04-30
2015-04-30,Mobile,Male,Confirmation,4,1,20.0,2015-01-01,2015-04-30
